Test Path,Expected Result,Minisat Speed (ns),Simulated Result,Simulated Cycles,Cycles Busy,Cycles Idle,Num Nodes,Topology,Node Bandwidth,Number of Variables
tests/satlib/sat/uf20-0752.cnf,true,16250,true,57,509,3139,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0756.cnf,true,21041,true,53,696,2696,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0742.cnf,true,10542,true,59,921,2855,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0795.cnf,true,13625,true,60,1033,2807,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0959.cnf,true,7709,true,66,640,3584,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0781.cnf,true,24292,true,66,839,3385,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0971.cnf,true,26125,true,89,324,5372,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0965.cnf,true,14875,true,51,955,2309,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0232.cnf,true,22125,true,79,452,4604,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0554.cnf,true,14625,true,60,953,2887,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0540.cnf,true,10500,true,65,846,3314,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0226.cnf,true,11875,true,58,1111,2601,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0568.cnf,true,10583,true,52,485,2843,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0597.cnf,true,24083,true,92,448,5440,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0583.cnf,true,17375,true,52,436,2892,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0346.cnf,true,5583,true,51,249,3015,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0420.cnf,true,32500,true,94,1360,4656,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0434.cnf,true,9542,true,61,719,3185,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0352.cnf,true,9542,true,72,928,3680,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0408.cnf,true,24000,true,76,974,3890,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0385.cnf,true,24250,true,61,669,3235,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0391.cnf,true,14125,true,57,782,2866,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0622.cnf,true,10042,true,53,552,2840,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0144.cnf,true,8250,true,47,453,2555,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0150.cnf,true,5791,true,55,551,2969,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0636.cnf,true,22459,true,62,658,3310,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0178.cnf,true,12667,true,74,757,3979,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-027.cnf,true,15083,true,58,555,3157,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0839.cnf,true,8167,true,71,836,3708,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0187.cnf,true,9208,true,49,438,2698,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0193.cnf,true,19334,true,66,603,3621,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-033.cnf,true,6708,true,78,739,4253,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0805.cnf,true,8792,true,64,414,3682,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0811.cnf,true,18500,true,68,629,3723,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0810.cnf,true,14083,true,54,720,2736,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0804.cnf,true,12208,true,57,724,2924,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0192.cnf,true,19167,true,68,842,3510,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-032.cnf,true,16125,true,78,594,4398,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-026.cnf,true,20833,true,57,508,3140,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0838.cnf,true,13083,true,50,426,2774,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0186.cnf,true,12000,true,52,402,2926,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0179.cnf,true,17375,true,58,610,3102,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0151.cnf,true,27417,true,58,748,2964,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0637.cnf,true,18291,true,67,493,3795,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0623.cnf,true,19833,true,53,775,2617,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0145.cnf,true,15041,true,53,252,3140,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0390.cnf,true,9458,true,53,689,2703,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0384.cnf,true,28584,true,54,485,2971,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0409.cnf,true,22125,true,72,767,3841,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0435.cnf,true,24166,true,61,682,3222,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0353.cnf,true,8417,true,56,393,3191,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0347.cnf,true,22292,true,64,725,3371,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0421.cnf,true,8542,true,54,759,2697,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0582.cnf,true,23500,true,68,418,3934,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0596.cnf,true,17416,true,60,331,3509,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0569.cnf,true,9416,true,65,1212,2948,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0541.cnf,true,10458,true,57,476,3172,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0227.cnf,true,8167,true,57,464,3184,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0233.cnf,true,19250,true,59,1185,2591,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0555.cnf,true,15167,true,55,446,3074,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0964.cnf,true,15500,true,51,905,2359,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0970.cnf,true,15458,true,55,654,2866,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0780.cnf,true,8292,true,52,356,2972,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0958.cnf,true,33084,true,71,1470,3074,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0794.cnf,true,19667,true,75,589,4211,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0743.cnf,true,16042,true,55,635,2885,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0757.cnf,true,27208,true,110,3125,3915,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0741.cnf,true,6958,true,68,713,3639,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0999.cnf,true,11209,true,57,553,3095,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0755.cnf,true,12833,true,61,227,3677,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0769.cnf,true,9458,true,62,490,3478,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0782.cnf,true,38417,true,102,988,5540,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0796.cnf,true,11250,true,68,852,3500,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0966.cnf,true,8625,true,57,683,2965,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0972.cnf,true,17625,true,85,602,4838,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0225.cnf,true,12208,true,93,1981,3971,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0543.cnf,true,11708,true,99,1374,4962,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0557.cnf,true,10917,true,59,476,3300,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0231.cnf,true,17083,true,70,406,4074,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0219.cnf,true,25042,true,69,399,4017,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0580.cnf,true,16042,true,66,1145,3079,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0594.cnf,true,26917,true,91,1085,4739,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0351.cnf,true,10333,true,68,487,3865,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0437.cnf,true,14458,true,76,762,4102,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0423.cnf,true,9584,true,57,504,3144,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0345.cnf,true,12334,true,66,1231,2993,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0379.cnf,true,11792,true,66,290,3934,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0392.cnf,true,13250,true,52,599,2729,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0386.cnf,true,33875,true,107,638,6210,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0635.cnf,true,23208,true,59,315,3461,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0153.cnf,true,6875,true,55,974,2546,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0147.cnf,true,21333,true,67,561,3727,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0621.cnf,true,17500,true,55,481,3039,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0609.cnf,true,8375,true,63,601,3431,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-030.cnf,true,12708,true,51,554,2710,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0190.cnf,true,20625,true,53,829,2563,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0184.cnf,true,5917,true,62,502,3466,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-024.cnf,true,9458,true,71,601,3943,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0812.cnf,true,23625,true,78,482,4510,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0806.cnf,true,9125,true,130,1406,6914,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-018.cnf,true,18500,true,95,2237,3843,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0807.cnf,true,16042,true,48,581,2491,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-019.cnf,true,9667,true,64,330,3766,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0813.cnf,true,4833,true,51,905,2359,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0185.cnf,true,13125,true,55,352,3168,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-025.cnf,true,19875,true,72,406,4202,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-031.cnf,true,19500,true,80,501,4619,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0191.cnf,true,12667,true,53,628,2764,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0608.cnf,true,17542,true,61,796,3108,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0146.cnf,true,10458,true,55,452,3068,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0620.cnf,true,5208,true,57,1056,2592,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0634.cnf,true,6292,true,54,672,2784,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0152.cnf,true,7917,true,56,825,2759,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0387.cnf,true,13583,true,49,591,2545,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0393.cnf,true,10042,true,60,949,2891,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0378.cnf,true,5917,true,64,534,3562,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0422.cnf,true,18167,true,65,387,3773,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0344.cnf,true,24417,true,70,389,4091,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0350.cnf,true,18792,true,82,445,4803,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0436.cnf,true,9542,true,56,695,2889,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0595.cnf,true,11625,true,59,557,3219,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0581.cnf,true,10916,true,58,990,2722,64,"Torus(8, 8)",100,20
